Site Name ,PAR SENSOR
Site Number ,1
Logger ,Integrating Light Sensor
Logger Serial Number ,15686


Scan No ,Date and Time,       Integrating Light,        ,
        ,        ,RAW VALUE ,CALIBRATED VALUE,

8014,24/07/2023 , 20:40:00,2,2.15
8015,24/07/2023 , 20:50:00,0,0
8016,24/07/2023 , 21:00:00,0,0
8017,24/07/2023 , 21:10:00,0,0
8018,24/07/2023 , 21:20:00,0,0
8019,24/07/2023 , 21:30:00,0,0
8020,24/07/2023 , 21:40:00,0,0
8021,24/07/2023 , 21:50:00,0,0
8022,24/07/2023 , 22:00:00,0,0
8023,24/07/2023 , 22:10:00,0,0
8024,24/07/2023 , 22:20:00,0,0
8025,24/07/2023 , 22:30:00,0,0
8026,24/07/2023 , 22:40:00,0,0
8027,24/07/2023 , 22:50:00,0,0
8028,24/07/2023 , 23:00:00,0,0
8029,24/07/2023 , 23:10:00,0,0
8030,24/07/2023 , 23:20:00,0,0
8031,24/07/2023 , 23:30:00,0,0
8032,24/07/2023 , 23:40:00,0,0
8033,24/07/2023 , 23:50:00,0,0
8034,24/07/2023 , 24:00:00,0,0
8035,25/07/2023 , 00:10:00,0,0
8036,25/07/2023 , 00:20:00,0,0
8037,25/07/2023 , 00:30:00,0,0
8038,25/07/2023 , 00:40:00,0,0
8039,25/07/2023 , 00:50:00,0,0
8040,25/07/2023 , 01:00:00,0,0
8041,25/07/2023 , 01:10:00,0,0
8042,25/07/2023 , 01:20:00,0,0
8043,25/07/2023 , 01:30:00,0,0
8044,25/07/2023 , 01:40:00,0,0
8045,25/07/2023 , 01:50:00,0,0
8046,25/07/2023 , 02:00:00,0,0
8047,25/07/2023 , 02:10:00,0,0
8048,25/07/2023 , 02:20:00,0,0
8049,25/07/2023 , 02:30:00,0,0
8050,25/07/2023 , 02:40:00,0,0
8051,25/07/2023 , 02:50:00,0,0
8052,25/07/2023 , 03:00:00,0,0
8053,25/07/2023 , 03:10:00,0,0
8054,25/07/2023 , 03:20:00,0,0
8055,25/07/2023 , 03:30:00,0,0
8056,25/07/2023 , 03:40:00,0,0
8057,25/07/2023 , 03:50:00,0,0
8058,25/07/2023 , 04:00:00,0,0
8059,25/07/2023 , 04:10:00,0,0
8060,25/07/2023 , 04:20:00,0,0
8061,25/07/2023 , 04:30:00,0,0
8062,25/07/2023 , 04:40:00,0,0
8063,25/07/2023 , 04:50:00,0,0
8064,25/07/2023 , 05:00:00,0,0
8065,25/07/2023 , 05:10:00,0,0
8066,25/07/2023 , 05:20:00,0,0
8067,25/07/2023 , 05:30:00,0,0
8068,25/07/2023 , 05:40:00,0,0
8069,25/07/2023 , 05:50:00,0,0
8070,25/07/2023 , 06:00:00,0,0
8071,25/07/2023 , 06:10:00,0,0
8072,25/07/2023 , 06:20:00,0,0
8073,25/07/2023 , 06:30:00,9,9.66
8074,25/07/2023 , 06:40:00,29,31.13
8075,25/07/2023 , 06:50:00,60,64.41
8076,25/07/2023 , 07:00:00,120,128.81
8077,25/07/2023 , 07:10:00,201,215.76
8078,25/07/2023 , 07:20:00,289,310.22
8079,25/07/2023 , 07:30:00,376,403.61
8080,25/07/2023 , 07:40:00,472,506.66
8081,25/07/2023 , 07:50:00,625,670.89
8082,25/07/2023 , 08:00:00,668,717.05
8083,25/07/2023 , 08:10:00,892,957.5
8084,25/07/2023 , 08:20:00,1016,1090.6
8085,25/07/2023 , 08:30:00,1212,1300.99
8086,25/07/2023 , 08:40:00,1278,1371.84
8087,25/07/2023 , 08:50:00,1012,1086.31
8088,25/07/2023 , 09:00:00,1148,1232.29
8089,25/07/2023 , 09:10:00,1623,1742.17
8090,25/07/2023 , 09:20:00,1953,2096.4
8091,25/07/2023 , 09:30:00,1812,1945.05
8092,25/07/2023 , 09:40:00,2739,2940.12
8093,25/07/2023 , 09:50:00,2711,2910.06
8094,25/07/2023 , 10:00:00,2140,2297.13
8095,25/07/2023 , 10:10:00,2241,2405.55
8096,25/07/2023 , 10:20:00,855,917.78
8097,25/07/2023 , 10:30:00,1009,1083.09
8098,25/07/2023 , 10:40:00,1297,1392.23
8099,25/07/2023 , 10:50:00,1446,1552.17
8100,25/07/2023 , 11:00:00,1515,1626.24
8101,25/07/2023 , 11:10:00,1510,1620.87
8102,25/07/2023 , 11:20:00,1757,1886.01
8103,25/07/2023 , 11:30:00,4609,4947.42
8104,25/07/2023 , 11:40:00,3516,3774.17
8105,25/07/2023 , 11:50:00,4613,4951.72
8106,25/07/2023 , 12:00:00,4894,5253.35
8107,25/07/2023 , 12:10:00,4020,4315.17
8108,25/07/2023 , 12:20:00,3823,4103.71
8109,25/07/2023 , 12:30:00,4110,4411.78
8110,25/07/2023 , 12:40:00,4798,5150.3
8111,25/07/2023 , 12:50:00,4230,4540.59
8112,25/07/2023 , 13:00:00,3337,3582.02
8113,25/07/2023 , 13:10:00,3723,3996.37
8114,25/07/2023 , 13:20:00,4502,4832.57
8115,25/07/2023 , 13:30:00,4074,4373.14
8116,25/07/2023 , 13:40:00,4173,4479.41
8117,25/07/2023 , 13:50:00,2966,3183.78
8118,25/07/2023 , 14:00:00,4071,4369.92
8119,25/07/2023 , 14:10:00,3558,3819.25
8120,25/07/2023 , 14:20:00,4555,4889.46
8121,25/07/2023 , 14:30:00,4699,5044.03
8122,25/07/2023 , 14:40:00,4672,5015.05
8123,25/07/2023 , 14:50:00,4557,4891.6
8124,25/07/2023 , 15:00:00,4505,4835.79
8125,25/07/2023 , 15:10:00,4323,4640.42
8126,25/07/2023 , 15:20:00,4305,4621.1
8127,25/07/2023 , 15:30:00,3916,4203.54
8128,25/07/2023 , 15:40:00,3904,4190.66
8129,25/07/2023 , 15:50:00,3279,3519.77
8130,25/07/2023 , 16:00:00,1926,2067.42
8131,25/07/2023 , 16:10:00,2648,2842.43
8132,25/07/2023 , 16:20:00,3631,3897.61
8133,25/07/2023 , 16:30:00,1977,2122.16
8134,25/07/2023 , 16:40:00,2954,3170.9
8135,25/07/2023 , 16:50:00,2965,3182.71
8136,25/07/2023 , 17:00:00,2839,3047.46
8137,25/07/2023 , 17:10:00,2465,2646
8138,25/07/2023 , 17:20:00,1908,2048.1
8139,25/07/2023 , 17:30:00,1830,1964.37
8140,25/07/2023 , 17:40:00,1787,1918.21
8141,25/07/2023 , 17:50:00,1265,1357.88
8142,25/07/2023 , 18:00:00,1446,1552.17
8143,25/07/2023 , 18:10:00,1591,1707.82
8144,25/07/2023 , 18:20:00,1253,1345
8145,25/07/2023 , 18:30:00,985,1057.33
8146,25/07/2023 , 18:40:00,940,1009.02
8147,25/07/2023 , 18:50:00,845,907.05
8148,25/07/2023 , 19:00:00,537,576.43
8149,25/07/2023 , 19:10:00,454,487.34
8150,25/07/2023 , 19:20:00,282,302.71
8151,25/07/2023 , 19:30:00,216,231.86
8152,25/07/2023 , 19:40:00,188,201.8
8153,25/07/2023 , 19:50:00,135,144.91
8154,25/07/2023 , 20:00:00,115,123.44
8155,25/07/2023 , 20:10:00,88,94.46
8156,25/07/2023 , 20:20:00,35,37.57
8157,25/07/2023 , 20:30:00,11,11.81
8158,25/07/2023 , 20:40:00,1,1.07
8159,25/07/2023 , 20:50:00,0,0
8160,25/07/2023 , 21:00:00,0,0
8161,25/07/2023 , 21:10:00,0,0
8162,25/07/2023 , 21:20:00,0,0
8163,25/07/2023 , 21:30:00,0,0
8164,25/07/2023 , 21:40:00,0,0
8165,25/07/2023 , 21:50:00,0,0
8166,25/07/2023 , 22:00:00,0,0
8167,25/07/2023 , 22:10:00,0,0
8168,25/07/2023 , 22:20:00,0,0
8169,25/07/2023 , 22:30:00,0,0
8170,25/07/2023 , 22:40:00,0,0
8171,25/07/2023 , 22:50:00,0,0
8172,25/07/2023 , 23:00:00,0,0
8173,25/07/2023 , 23:10:00,0,0
8174,25/07/2023 , 23:20:00,0,0
8175,25/07/2023 , 23:30:00,0,0
8176,25/07/2023 , 23:40:00,0,0
8177,25/07/2023 , 23:50:00,0,0
8178,25/07/2023 , 24:00:00,0,0
8179,26/07/2023 , 00:10:00,0,0
8180,26/07/2023 , 00:20:00,0,0
8181,26/07/2023 , 00:30:00,0,0
8182,26/07/2023 , 00:40:00,0,0
8183,26/07/2023 , 00:50:00,0,0
8184,26/07/2023 , 01:00:00,0,0
8185,26/07/2023 , 01:10:00,0,0
8186,26/07/2023 , 01:20:00,0,0
8187,26/07/2023 , 01:30:00,0,0
8188,26/07/2023 , 01:40:00,0,0
8189,26/07/2023 , 01:50:00,0,0
8190,26/07/2023 , 02:00:00,0,0
8191,26/07/2023 , 02:10:00,0,0
8192,26/07/2023 , 02:20:00,0,0
8193,26/07/2023 , 02:30:00,0,0
8194,26/07/2023 , 02:40:00,0,0
8195,26/07/2023 , 02:50:00,0,0
8196,26/07/2023 , 03:00:00,0,0
8197,26/07/2023 , 03:10:00,0,0
8198,26/07/2023 , 03:20:00,0,0
8199,26/07/2023 , 03:30:00,0,0
8200,26/07/2023 , 03:40:00,0,0
8201,26/07/2023 , 03:50:00,0,0
8202,26/07/2023 , 04:00:00,0,0
8203,26/07/2023 , 04:10:00,0,0
8204,26/07/2023 , 04:20:00,0,0
8205,26/07/2023 , 04:30:00,0,0
8206,26/07/2023 , 04:40:00,0,0
8207,26/07/2023 , 04:50:00,0,0
8208,26/07/2023 , 05:00:00,0,0
8209,26/07/2023 , 05:10:00,0,0
8210,26/07/2023 , 05:20:00,0,0
8211,26/07/2023 , 05:30:00,0,0
8212,26/07/2023 , 05:40:00,0,0
8213,26/07/2023 , 05:50:00,0,0
8214,26/07/2023 , 06:00:00,0,0
8215,26/07/2023 , 06:10:00,0,0
8216,26/07/2023 , 06:20:00,0,0
8217,26/07/2023 , 06:30:00,10,10.73
8218,26/07/2023 , 06:40:00,31,33.28
8219,26/07/2023 , 06:50:00,67,71.92
8220,26/07/2023 , 07:00:00,104,111.64
8221,26/07/2023 , 07:10:00,120,128.81
8222,26/07/2023 , 07:20:00,145,155.65
8223,26/07/2023 , 07:30:00,248,266.21
8224,26/07/2023 , 07:40:00,478,513.1
8225,26/07/2023 , 07:50:00,884,948.91
8226,26/07/2023 , 08:00:00,934,1002.58
8227,26/07/2023 , 08:10:00,944,1013.31
8228,26/07/2023 , 08:20:00,1214,1303.14
8229,26/07/2023 , 08:30:00,1182,1268.79
8230,26/07/2023 , 08:40:00,1398,1500.65
8231,26/07/2023 , 08:50:00,942,1011.17
8232,26/07/2023 , 09:00:00,1824,1957.93
8233,26/07/2023 , 09:10:00,2209,2371.2
8234,26/07/2023 , 09:20:00,1640,1760.42
8235,26/07/2023 , 09:30:00,1412,1515.68
8236,26/07/2023 , 09:40:00,977,1048.74
8237,26/07/2023 , 09:50:00,2857,3066.78
8238,26/07/2023 , 10:00:00,3006,3226.72
8239,26/07/2023 , 10:10:00,2274,2440.97
8240,26/07/2023 , 10:20:00,2684,2881.08
8241,26/07/2023 , 10:30:00,3321,3564.85
8242,26/07/2023 , 10:40:00,3308,3550.9
8243,26/07/2023 , 10:50:00,3348,3593.83
8244,26/07/2023 , 11:00:00,3741,4015.69
8245,26/07/2023 , 11:10:00,3309,3551.97
8246,26/07/2023 , 11:20:00,3934,4222.86
8247,26/07/2023 , 11:30:00,4110,4411.78
8248,26/07/2023 , 11:40:00,4253,4565.28
8249,26/07/2023 , 11:50:00,4390,4712.34
8250,26/07/2023 , 12:00:00,3962,4252.92
8251,26/07/2023 , 12:10:00,4512,4843.3
8252,26/07/2023 , 12:20:00,4594,4931.32
8253,26/07/2023 , 12:30:00,4550,4884.09
8254,26/07/2023 , 12:40:00,4589,4925.95
8255,26/07/2023 , 12:50:00,4665,5007.53
8256,26/07/2023 , 13:00:00,4780,5130.98
8257,26/07/2023 , 13:10:00,4707,5052.62
8258,26/07/2023 , 13:20:00,4667,5009.68
8259,26/07/2023 , 13:30:00,4544,4877.65
8260,26/07/2023 , 13:40:00,4458,4785.34
8261,26/07/2023 , 13:50:00,4486,4815.39
8262,26/07/2023 , 14:00:00,4684,5027.93
8263,26/07/2023 , 14:10:00,4089,4389.24
8264,26/07/2023 , 14:20:00,3902,4188.51
8265,26/07/2023 , 14:30:00,3639,3906.2
8266,26/07/2023 , 14:40:00,4340,4658.67
8267,26/07/2023 , 14:50:00,4332,4650.08
8268,26/07/2023 , 15:00:00,4153,4457.94
8269,26/07/2023 , 15:10:00,3995,4288.34
8270,26/07/2023 , 15:20:00,3883,4168.12
8271,26/07/2023 , 15:30:00,3775,4052.19
8272,26/07/2023 , 15:40:00,3594,3857.9
8273,26/07/2023 , 15:50:00,3482,3737.67
8274,26/07/2023 , 16:00:00,3372,3619.59
8275,26/07/2023 , 16:10:00,3195,3429.6
8276,26/07/2023 , 16:20:00,3054,3278.24
8277,26/07/2023 , 16:30:00,2912,3125.82
8278,26/07/2023 , 16:40:00,2732,2932.6
8279,26/07/2023 , 16:50:00,2507,2691.08
8280,26/07/2023 , 17:00:00,2465,2646
8281,26/07/2023 , 17:10:00,2301,2469.95
8282,26/07/2023 , 17:20:00,2195,2356.17
8283,26/07/2023 , 17:30:00,2021,2169.4
8284,26/07/2023 , 17:40:00,1887,2025.56
8285,26/07/2023 , 17:50:00,1790,1921.43
8286,26/07/2023 , 18:00:00,1673,1795.84
8287,26/07/2023 , 18:10:00,1452,1558.62
8288,26/07/2023 , 18:20:00,1455,1561.84
8289,26/07/2023 , 18:30:00,1261,1353.59
8290,26/07/2023 , 18:40:00,1130,1212.97
8291,26/07/2023 , 18:50:00,975,1046.59
8292,26/07/2023 , 19:00:00,792,850.15
8293,26/07/2023 , 19:10:00,647,694.51
8294,26/07/2023 , 19:20:00,488,523.83
8295,26/07/2023 , 19:30:00,364,390.73
8296,26/07/2023 , 19:40:00,279,299.49
8297,26/07/2023 , 19:50:00,192,206.1
8298,26/07/2023 , 20:00:00,118,126.66
8299,26/07/2023 , 20:10:00,65,69.77
8300,26/07/2023 , 20:20:00,29,31.13
8301,26/07/2023 , 20:30:00,8,8.59
8302,26/07/2023 , 20:40:00,1,1.07
8303,26/07/2023 , 20:50:00,0,0
8304,26/07/2023 , 21:00:00,0,0
8305,26/07/2023 , 21:10:00,0,0
8306,26/07/2023 , 21:20:00,0,0
8307,26/07/2023 , 21:30:00,0,0
8308,26/07/2023 , 21:40:00,0,0
8309,26/07/2023 , 21:50:00,0,0
8310,26/07/2023 , 22:00:00,0,0
8311,26/07/2023 , 22:10:00,0,0
8312,26/07/2023 , 22:20:00,0,0
8313,26/07/2023 , 22:30:00,0,0
8314,26/07/2023 , 22:40:00,0,0
8315,26/07/2023 , 22:50:00,0,0
8316,26/07/2023 , 23:00:00,0,0
8317,26/07/2023 , 23:10:00,0,0
8318,26/07/2023 , 23:20:00,0,0
8319,26/07/2023 , 23:30:00,0,0
8320,26/07/2023 , 23:40:00,0,0
8321,26/07/2023 , 23:50:00,0,0
8322,26/07/2023 , 24:00:00,0,0
8323,27/07/2023 , 00:10:00,0,0
8324,27/07/2023 , 00:20:00,0,0
8325,27/07/2023 , 00:30:00,0,0
8326,27/07/2023 , 00:40:00,0,0
8327,27/07/2023 , 00:50:00,0,0
8328,27/07/2023 , 01:00:00,0,0
8329,27/07/2023 , 01:10:00,0,0
8330,27/07/2023 , 01:20:00,0,0
8331,27/07/2023 , 01:30:00,0,0
8332,27/07/2023 , 01:40:00,0,0
8333,27/07/2023 , 01:50:00,0,0
8334,27/07/2023 , 02:00:00,0,0
8335,27/07/2023 , 02:10:00,0,0
8336,27/07/2023 , 02:20:00,0,0
8337,27/07/2023 , 02:30:00,0,0
8338,27/07/2023 , 02:40:00,0,0
8339,27/07/2023 , 02:50:00,0,0
8340,27/07/2023 , 03:00:00,0,0
8341,27/07/2023 , 03:10:00,0,0
8342,27/07/2023 , 03:20:00,0,0
8343,27/07/2023 , 03:30:00,0,0
8344,27/07/2023 , 03:40:00,0,0
8345,27/07/2023 , 03:50:00,0,0
8346,27/07/2023 , 04:00:00,0,0
8347,27/07/2023 , 04:10:00,0,0
8348,27/07/2023 , 04:20:00,0,0
8349,27/07/2023 , 04:30:00,0,0
8350,27/07/2023 , 04:40:00,0,0
8351,27/07/2023 , 04:50:00,0,0
8352,27/07/2023 , 05:00:00,0,0
8353,27/07/2023 , 05:10:00,0,0
8354,27/07/2023 , 05:20:00,0,0
8355,27/07/2023 , 05:30:00,0,0
8356,27/07/2023 , 05:40:00,0,0
8357,27/07/2023 , 05:50:00,0,0
8358,27/07/2023 , 06:00:00,0,0
8359,27/07/2023 , 06:10:00,0,0
8360,27/07/2023 , 06:20:00,0,0
8361,27/07/2023 , 06:30:00,10,10.73
8362,27/07/2023 , 06:40:00,33,35.42
8363,27/07/2023 , 06:50:00,63,67.63
8364,27/07/2023 , 07:00:00,99,106.27
8365,27/07/2023 , 07:10:00,166,178.19
8366,27/07/2023 , 07:20:00,253,271.58
8367,27/07/2023 , 07:30:00,364,390.73
8368,27/07/2023 , 07:40:00,478,513.1
8369,27/07/2023 , 07:50:00,530,568.92
8370,27/07/2023 , 08:00:00,610,654.79
8371,27/07/2023 , 08:10:00,876,940.32
8372,27/07/2023 , 08:20:00,1040,1116.36
8373,27/07/2023 , 08:30:00,1088,1167.89
8374,27/07/2023 , 08:40:00,1337,1435.17
8375,27/07/2023 , 08:50:00,1577,1692.79
8376,27/07/2023 , 09:00:00,1173,1259.13
8377,27/07/2023 , 09:10:00,1411,1514.6
8378,27/07/2023 , 09:20:00,2111,2266
8379,27/07/2023 , 09:30:00,1003,1076.65
8380,27/07/2023 , 09:40:00,1014,1088.45
8381,27/07/2023 , 09:50:00,1082,1161.45
8382,27/07/2023 , 10:00:00,2953,3169.83
8383,27/07/2023 , 10:10:00,2989,3208.47
8384,27/07/2023 , 10:20:00,2969,3187
8385,27/07/2023 , 10:30:00,3190,3424.23
8386,27/07/2023 , 10:40:00,2930,3145.14
8387,27/07/2023 , 10:50:00,3676,3945.92
8388,27/07/2023 , 11:00:00,3745,4019.98
8389,27/07/2023 , 11:10:00,4016,4310.88
8390,27/07/2023 , 11:20:00,4223,4533.08
8391,27/07/2023 , 11:30:00,4674,5017.2
8392,27/07/2023 , 11:40:00,4231,4541.67
8393,27/07/2023 , 11:50:00,4669,5011.83
8394,27/07/2023 , 12:00:00,4735,5082.67
8395,27/07/2023 , 12:10:00,3950,4240.03
8396,27/07/2023 , 12:20:00,4346,4665.11
8397,27/07/2023 , 12:30:00,3940,4229.3
8398,27/07/2023 , 12:40:00,4206,4514.83
8399,27/07/2023 , 12:50:00,4536,4869.06
8400,27/07/2023 , 13:00:00,4857,5213.63
8401,27/07/2023 , 13:10:00,4687,5031.15
8402,27/07/2023 , 13:20:00,4695,5039.74
8403,27/07/2023 , 13:30:00,4795,5147.08
8404,27/07/2023 , 13:40:00,4861,5217.93
8405,27/07/2023 , 13:50:00,4194,4501.95
8406,27/07/2023 , 14:00:00,4344,4662.97
8407,27/07/2023 , 14:10:00,3559,3820.33
8408,27/07/2023 , 14:20:00,3692,3963.09
8409,27/07/2023 , 14:30:00,3520,3778.46
8410,27/07/2023 , 14:40:00,4056,4353.82
8411,27/07/2023 , 14:50:00,4065,4363.48
8412,27/07/2023 , 15:00:00,2284,2451.71
8413,27/07/2023 , 15:10:00,3260,3499.37
8414,27/07/2023 , 15:20:00,2612,2803.79
8415,27/07/2023 , 15:30:00,3372,3619.59
8416,27/07/2023 , 15:40:00,3751,4026.42
8417,27/07/2023 , 15:50:00,3562,3823.55
8418,27/07/2023 , 16:00:00,3363,3609.93
8419,27/07/2023 , 16:10:00,3363,3609.93
8420,27/07/2023 , 16:20:00,3140,3370.56
8421,27/07/2023 , 16:30:00,2775,2978.76
8422,27/07/2023 , 16:40:00,2704,2902.55
8423,27/07/2023 , 16:50:00,2613,2804.86
8424,27/07/2023 , 17:00:00,2515,2699.67
8425,27/07/2023 , 17:10:00,1687,1810.87
8426,27/07/2023 , 17:20:00,1836,1970.81
8427,27/07/2023 , 17:30:00,1958,2101.77
8428,27/07/2023 , 17:40:00,1862,1998.72
8429,27/07/2023 , 17:50:00,1636,1756.13
8430,27/07/2023 , 18:00:00,1602,1719.63
8431,27/07/2023 , 18:10:00,1338,1436.24
8432,27/07/2023 , 18:20:00,1087,1166.81
8433,27/07/2023 , 18:30:00,1087,1166.81
8434,27/07/2023 , 18:40:00,906,972.52
8435,27/07/2023 , 18:50:00,761,816.88
8436,27/07/2023 , 19:00:00,612,656.94
8437,27/07/2023 , 19:10:00,521,559.26
8438,27/07/2023 , 19:20:00,466,500.22
8439,27/07/2023 , 19:30:00,358,384.29
8440,27/07/2023 , 19:40:00,268,287.68
8441,27/07/2023 , 19:50:00,172,184.63
8442,27/07/2023 , 20:00:00,102,109.49
8443,27/07/2023 , 20:10:00,60,64.41
8444,27/07/2023 , 20:20:00,27,28.98
8445,27/07/2023 , 20:30:00,7,7.51
8446,27/07/2023 , 20:40:00,0,0
8447,27/07/2023 , 20:50:00,0,0
8448,27/07/2023 , 21:00:00,0,0
8449,27/07/2023 , 21:10:00,0,0
8450,27/07/2023 , 21:20:00,0,0
8451,27/07/2023 , 21:30:00,0,0
8452,27/07/2023 , 21:40:00,0,0
8453,27/07/2023 , 21:50:00,0,0
8454,27/07/2023 , 22:00:00,0,0
8455,27/07/2023 , 22:10:00,0,0
8456,27/07/2023 , 22:20:00,0,0
8457,27/07/2023 , 22:30:00,0,0
8458,27/07/2023 , 22:40:00,0,0
8459,27/07/2023 , 22:50:00,0,0
8460,27/07/2023 , 23:00:00,0,0
8461,27/07/2023 , 23:10:00,0,0
8462,27/07/2023 , 23:20:00,0,0
8463,27/07/2023 , 23:30:00,0,0
8464,27/07/2023 , 23:40:00,0,0
8465,27/07/2023 , 23:50:00,0,0
8466,27/07/2023 , 24:00:00,0,0
8467,28/07/2023 , 00:10:00,0,0
8468,28/07/2023 , 00:20:00,0,0
8469,28/07/2023 , 00:30:00,0,0
8470,28/07/2023 , 00:40:00,0,0
8471,28/07/2023 , 00:50:00,0,0
8472,28/07/2023 , 01:00:00,0,0
8473,28/07/2023 , 01:10:00,0,0
8474,28/07/2023 , 01:20:00,0,0
8475,28/07/2023 , 01:30:00,0,0
8476,28/07/2023 , 01:40:00,0,0
8477,28/07/2023 , 01:50:00,0,0
8478,28/07/2023 , 02:00:00,0,0
8479,28/07/2023 , 02:10:00,0,0
8480,28/07/2023 , 02:20:00,0,0
8481,28/07/2023 , 02:30:00,0,0
8482,28/07/2023 , 02:40:00,0,0
8483,28/07/2023 , 02:50:00,0,0
8484,28/07/2023 , 03:00:00,0,0
8485,28/07/2023 , 03:10:00,0,0
8486,28/07/2023 , 03:20:00,0,0
8487,28/07/2023 , 03:30:00,0,0
8488,28/07/2023 , 03:40:00,0,0
8489,28/07/2023 , 03:50:00,0,0
8490,28/07/2023 , 04:00:00,0,0
8491,28/07/2023 , 04:10:00,0,0
8492,28/07/2023 , 04:20:00,0,0
8493,28/07/2023 , 04:30:00,0,0
8494,28/07/2023 , 04:40:00,0,0
8495,28/07/2023 , 04:50:00,0,0
8496,28/07/2023 , 05:00:00,0,0
8497,28/07/2023 , 05:10:00,0,0
8498,28/07/2023 , 05:20:00,0,0
8499,28/07/2023 , 05:30:00,0,0
8500,28/07/2023 , 05:40:00,0,0
8501,28/07/2023 , 05:50:00,0,0
8502,28/07/2023 , 06:00:00,0,0
8503,28/07/2023 , 06:10:00,0,0
8504,28/07/2023 , 06:20:00,0,0
8505,28/07/2023 , 06:30:00,9,9.66
8506,28/07/2023 , 06:40:00,33,35.42
8507,28/07/2023 , 06:50:00,70,75.14
8508,28/07/2023 , 07:00:00,121,129.88
8509,28/07/2023 , 07:10:00,179,192.14
8510,28/07/2023 , 07:20:00,241,258.7
8511,28/07/2023 , 07:30:00,349,374.63
8512,28/07/2023 , 07:40:00,318,341.35
8513,28/07/2023 , 07:50:00,198,212.54
8514,28/07/2023 , 08:00:00,273,293.05
8515,28/07/2023 , 08:10:00,788,845.86
8516,28/07/2023 , 08:20:00,1004,1077.72
8517,28/07/2023 , 08:30:00,1172,1258.06
8518,28/07/2023 , 08:40:00,1332,1429.8
8519,28/07/2023 , 08:50:00,1490,1599.41
8520,28/07/2023 , 09:00:00,1677,1800.14
8521,28/07/2023 , 09:10:00,1887,2025.56
8522,28/07/2023 , 09:20:00,2008,2155.44
8523,28/07/2023 , 09:30:00,2135,2291.77
8524,28/07/2023 , 09:40:00,2390,2565.49
8525,28/07/2023 , 09:50:00,2593,2783.4
8526,28/07/2023 , 10:00:00,2767,2970.17
8527,28/07/2023 , 10:10:00,2960,3177.34
8528,28/07/2023 , 10:20:00,3137,3367.34
8529,28/07/2023 , 10:30:00,3312,3555.19
8530,28/07/2023 , 10:40:00,3479,3734.45
8531,28/07/2023 , 10:50:00,3606,3870.78
8532,28/07/2023 , 11:00:00,3647,3914.79
8533,28/07/2023 , 11:10:00,3760,4036.08
8534,28/07/2023 , 11:20:00,4067,4365.63
8535,28/07/2023 , 11:30:00,3731,4004.95
8536,28/07/2023 , 11:40:00,4348,4667.26
8537,28/07/2023 , 11:50:00,4436,4761.72
8538,28/07/2023 , 12:00:00,4586,4922.73
8539,28/07/2023 , 12:10:00,4696,5040.81
8540,28/07/2023 , 12:20:00,4722,5068.72
8541,28/07/2023 , 12:30:00,4893,5252.28
8542,28/07/2023 , 12:40:00,4940,5302.73
8543,28/07/2023 , 12:50:00,4978,5343.52
8544,28/07/2023 , 13:00:00,4963,5327.42
8545,28/07/2023 , 13:10:00,4839,5194.31
8546,28/07/2023 , 13:20:00,4939,5301.65
8547,28/07/2023 , 13:30:00,4873,5230.81
8548,28/07/2023 , 13:40:00,5037,5406.85
8549,28/07/2023 , 13:50:00,4859,5215.78
8550,28/07/2023 , 14:00:00,4921,5282.33
8551,28/07/2023 , 14:10:00,4855,5211.49
8552,28/07/2023 , 14:20:00,4655,4996.8
8553,28/07/2023 , 14:30:00,4549,4883.02
8554,28/07/2023 , 14:40:00,4304,4620.03
8555,28/07/2023 , 14:50:00,4301,4616.81
8556,28/07/2023 , 15:00:00,4106,4407.49
8557,28/07/2023 , 15:10:00,3426,3677.56
8558,28/07/2023 , 15:20:00,2572,2760.85
8559,28/07/2023 , 15:30:00,2850,3059.27
8560,28/07/2023 , 15:40:00,3591,3854.67
8561,28/07/2023 , 15:50:00,3477,3732.3
8562,28/07/2023 , 16:00:00,3456,3709.76
8563,28/07/2023 , 16:10:00,2848,3057.12
8564,28/07/2023 , 16:20:00,3127,3356.6
8565,28/07/2023 , 16:30:00,3131,3360.9
8566,28/07/2023 , 16:40:00,1974,2118.94
8567,28/07/2023 , 16:50:00,2372,2546.17
8568,28/07/2023 , 17:00:00,2683,2880
8569,28/07/2023 , 17:10:00,2702,2900.4
8570,28/07/2023 , 17:20:00,2506,2690.01
8571,28/07/2023 , 17:30:00,2307,2476.4
8572,28/07/2023 , 17:40:00,2000,2146.85
8573,28/07/2023 , 17:50:00,1950,2093.18
8574,28/07/2023 , 18:00:00,1725,1851.66
8575,28/07/2023 , 18:10:00,1464,1571.5
8576,28/07/2023 , 18:20:00,1113,1194.72
8577,28/07/2023 , 18:30:00,1006,1079.87
8578,28/07/2023 , 18:40:00,968,1039.08
8579,28/07/2023 , 18:50:00,858,921
8580,28/07/2023 , 19:00:00,756,811.51
8581,28/07/2023 , 19:10:00,641,688.07
8582,28/07/2023 , 19:20:00,572,614
8583,28/07/2023 , 19:30:00,432,463.72
8584,28/07/2023 , 19:40:00,320,343.5
8585,28/07/2023 , 19:50:00,192,206.1
8586,28/07/2023 , 20:00:00,111,119.15
8587,28/07/2023 , 20:10:00,53,56.89
8588,28/07/2023 , 20:20:00,22,23.62
8589,28/07/2023 , 20:30:00,4,4.29
8590,28/07/2023 , 20:40:00,1,1.07
8591,28/07/2023 , 20:50:00,0,0
